fighter_name,sex,birth_date,age,status,death_date,location,country,height,weight,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,losses,losses_ko,losses_submission,losses_decision,losses_other,draws,pro_mma,pro_boxing,pro_kickboxing,pro_muay_thai,pro_karate,pro_taekwondo,pro_wrestling,pro_bjj,pro_judo,pro_sambo
Richard Kiely,Male,1993-01-27,32.0,Active,,Ireland,Ireland,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richard Odoms,Male,1989-10-14,36.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richard Patishnock,Male,1991-05-09,34.0,Active,,United States,United States,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richard Rigmaden,Male,1987-12-02,38.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richard Walsh,Male,1984-08-17,41.0,Active,,England/United Kingdom,United Kingdom,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richard White,Male,1990-02-22,35.0,Active,,United States,United States,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richardson Moreira,Male,1991-06-28,34.0,Active,,Brazil,Brazil,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richie Hightower,Male,1988-11-04,37.0,Active,,United States,United States,"5'10""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richie Smullen,Male,1991-09-13,34.0,Active,,Ireland,Ireland,"5'6""",125,Flyweight,14,2,8,4,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Richie Vaculik,Male,1987-06-22,38.0,Active,,Australia,Australia,"5'8""",125,Flyweight,13,3,5,5,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Richie Whitson,Male,1985-03-10,40.0,Active,,United States,United States,"5'11""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rick Alchin,Male,1983-07-19,42.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rick Davis,Male,1986-04-12,39.0,Active,,United States,United States,"5'10""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rick Hawn,Male,1976-06-10,49.0,Active,,Massachusetts/United States,United States,"5'10""",170,Welterweight,14,5,2,7,0,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Rick Reeves,Male,1988-02-08,37.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rick Reger,Male,1991-05-21,34.0,Active,,United States,United States,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rick Story,Male,1984-07-26,41.0,Active,,Montana/United States,United States,"5'11""",170,Welterweight,21,8,3,10,0,12,2,3,7,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Abdelaziz,Male,1992-10-17,33.0,Active,,United States,United States,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Bandejas,Male,1993-02-12,32.0,Active,,United States,United States,"5'6""",135,Bantamweight,14,2,6,6,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Furar,Male,1990-01-05,36.0,Active,,United States,United States,"5'10""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Glenn,Male,1989-05-31,36.0,Active,,Alaska/United States,United States,"5'10""",155,Lightweight,22,11,2,9,0,7,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Legere Jr.,Male,1989-08-11,36.0,Active,,United States,United States,"5'11""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Musgrave,Male,1987-12-28,38.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Rainey,Male,1983-06-17,42.0,Active,,United States,United States,"6'0""",170,Welterweight,12,7,1,4,0,6,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Simon,Male,1992-08-06,33.0,Active,,Washington/United States,United States,"5'6""",135,Bantamweight,20,7,2,11,0,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Ricky Turcios,Male,1993-06-04,32.0,Active,,Texas/United States,United States,"5'7""",135,Bantamweight,13,3,5,5,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rico DiSciullo,Male,1991-03-29,34.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rige Hu,Male,1995-09-12,30.0,Active,,China,China,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Riki Fukuda,Male,1981-02-24,44.0,Active,,Japan,Japan,"5'8""",185,Middleweight,20,7,6,7,0,12,4,3,5,0,0,1,0,0,0,0,0,0,0,0,0
Riku Shibuya,Male,1996-04-03,29.0,Active,,Japan,Japan,"5'7""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Riley Miller,Male,1994-07-22,31.0,Active,,United States,United States,"5'10""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rin Nakai,Male,1987-09-12,38.0,Active,,Japan,Japan,"4'11""",115,Strawweight,9,1,6,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rin Saroth,Male,1995-11-09,30.0,Active,,Thailand,Thailand,"5'5""",115,Strawweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Riski Umar,Male,1993-05-18,32.0,Active,,Indonesia,Indonesia,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ritu Phogat,Male,1994-05-02,31.0,Active,,India,India,"5'3""",115,Strawweight,7,1,4,2,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Roan Carneiro,Male,1978-12-02,47.0,Active,,Brazil,Brazil,"5'8""",170,Welterweight,21,3,14,4,0,13,2,6,5,0,0,1,0,0,0,0,0,0,0,0,0
Rob Broughton,Male,1983-02-16,42.0,Active,,England/United Kingdom,United Kingdom,"6'3""",265,Heavyweight,15,6,2,7,0,8,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Rob Fenicle,Male,1987-06-28,38.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rob Font,Male,1987-06-25,38.0,Active,,Massachusetts/United States,United States,"5'8""",135,Bantamweight,20,9,2,9,0,7,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0
Rob Gooch,Male,1984-10-03,41.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rob Hanna,Male,1989-01-17,36.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rob Horton,Male,1986-08-11,39.0,Active,,United States,United States,"5'11""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rob Kimmons,Male,1981-01-18,44.0,Active,,North Carolina/United States,United States,"6'1""",185,Middleweight,23,9,5,9,0,10,4,3,3,0,0,1,0,0,0,0,0,0,0,0,0
Rob Lisita,Male,1990-09-14,35.0,Active,,Australia,Australia,"6'4""",265,Heavyweight,12,10,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Rob MacDonald,Male,1979-11-09,46.0,Active,,Canada,Canada,"5'9""",155,Lightweight,23,5,9,9,0,15,2,6,7,0,0,1,0,0,0,0,0,0,0,0,0
Rob McCullough,Male,1975-07-14,50.0,Active,,California/United States,United States,"5'10""",155,Lightweight,18,10,3,5,0,7,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
Rob Sinclair,Male,1988-04-21,37.0,Active,,England/United Kingdom,United Kingdom,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rob Wilkinson,Male,1992-06-07,33.0,Active,,Australia,Australia,"6'0""",205,Light Heavyweight,17,9,4,4,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rob Yundt,Male,1982-03-12,43.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robbie Lawler,Male,1982-03-20,43.0,Active,,California/United States,United States,"5'11""",170,Welterweight,30,20,1,9,0,16,10,1,5,0,0,1,0,0,0,0,0,0,0,0,0
Robbie Leroux,Male,1986-12-28,38.0,Active,,Canada,Canada,"5'8""",135,Bantamweight,16,2,9,5,0,8,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0
Robbie Peralta,Male,1986-05-12,39.0,Active,,California/United States,United States,"5'7""",145,Featherweight,18,5,3,10,0,7,2,1,4,0,0,1,0,0,0,0,0,0,0,0,0
Robert Emerson,Male,1981-10-30,44.0,Active,,Washington/United States,United States,"5'10""",155,Lightweight,22,7,4,11,0,11,4,2,5,0,0,1,0,0,0,0,0,0,0,0,0
Robert Gidron,Male,1987-08-22,38.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert Lucarelli,Male,1990-01-18,36.0,Active,,United States,United States,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert Morrow,Male,1989-11-07,36.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert Neal,Male,1992-04-26,33.0,Active,,United States,United States,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert Otani,Male,1994-09-03,31.0,Active,,Japan,Japan,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert Sullivan,Male,1988-02-15,37.0,Active,,United States,United States,"5'11""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert Villegas,Male,1991-06-21,34.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert White,Male,1987-12-19,38.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robert Whiteford,Male,1983-02-02,42.0,Active,,Scotland/United Kingdom,United Kingdom,"5'10""",145,Featherweight,20,8,4,8,0,8,3,1,4,0,0,1,0,0,0,0,0,0,0,0,0
Robert Whittaker,Male,1990-12-20,35.0,Active,,New South Wales/Australia,Australia,"5'11""",185,Middleweight,25,10,5,10,0,7,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Roberta Samad,Male,1996-03-07,29.0,Active,,Indonesia,Indonesia,"5'6""",125,Flyweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roberto Sanchez,Male,1992-08-11,33.0,Active,,Mexico,Mexico,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roberto Traven,Male,1985-05-19,40.0,Active,,Brazil,Brazil,"6'0""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roberto Vargas,Male,1991-10-24,34.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robiel Tesfaldet,Male,1994-04-02,31.0,Active,,Eritrea,Eritrea,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Robin Catalan,Male,1989-07-13,36.0,Active,,Philippines,Philippines,"5'7""",125,Flyweight,7,2,2,3,0,6,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Robson Gracie Jr.,Male,1975-02-25,50.0,Active,,Brazil,Brazil,"5'9""",170,Welterweight,3,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Rocel Catalan,Male,1992-01-28,33.0,Active,,Philippines,Philippines,"5'7""",125,Flyweight,6,2,1,3,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Rockie Bactol,Male,1994-05-12,31.0,Active,,Philippines,Philippines,"5'8""",135,Bantamweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rocky Batolbatol,Male,1995-10-19,30.0,Active,,Philippines,Philippines,"5'7""",135,Bantamweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rocky Edwards,Male,1991-01-12,34.0,Active,,England/United Kingdom,United Kingdom,"6'2""",170,Welterweight,21,7,3,11,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0
Rocky Lee,Male,1993-09-05,32.0,Active,,South Korea,South Korea,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rocky Ramirez,Male,1987-06-28,38.0,Active,,United States,United States,"5'10""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rod Montoya,Male,1990-02-14,35.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodian Menchavez,Male,1992-07-23,33.0,Active,,Philippines,Philippines,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodney Wallace,Male,1988-11-03,37.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodolfo Barcellos,Male,1987-03-16,38.0,Active,,Brazil,Brazil,"5'7""",135,Bantamweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodolfo Rocha,Male,1991-12-09,34.0,Active,,Brazil,Brazil,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodolfo Rubio,Male,1993-05-04,32.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodolfo Vieira,Male,1989-09-13,36.0,Active,,Brazil,Brazil,"6'0""",185,Middleweight,9,2,7,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Cavalheiro Correia,Male,1986-01-21,39.0,Active,,Brazil,Brazil,"5'11""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Damm,Male,1978-09-19,47.0,Active,,Brazil,Brazil,"5'10""",155,Lightweight,10,3,4,3,0,6,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Goiana de Lima,Male,1990-04-17,35.0,Active,,Brazil,Brazil,"6'0""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Lima,Male,1993-07-08,32.0,Active,,Brazil,Brazil,"5'7""",135,Bantamweight,14,3,7,4,0,6,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Nascimento,Male,1992-06-15,33.0,Active,,Brazil,Brazil,"6'4""",265,Heavyweight,11,2,7,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Pinheiro,Male,1991-10-27,34.0,Active,,Brazil,Brazil,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Praxedes,Male,1988-02-14,37.0,Active,,Brazil,Brazil,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Ribeiro,Male,1975-03-20,50.0,Active,,Brazil,Brazil,"6'0""",205,Light Heavyweight,20,12,4,4,0,9,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Ruas,Male,1989-08-03,36.0,Active,,Brazil,Brazil,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rodrigo Vargas,Male,1992-11-29,33.0,Active,,Mexico,Mexico,"5'8""",155,Lightweight,13,5,1,7,0,6,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Roel Rosauro,Male,1994-04-08,31.0,Active,,Philippines,Philippines,"5'7""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rogent Lloret,Male,1991-09-14,34.0,Active,,Spain,Spain,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roger Bowling,Male,1983-06-20,42.0,Active,,Kentucky/United States,United States,"6'0""",155,Lightweight,13,6,1,6,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Roger Carroll,Male,1987-12-11,38.0,Active,,United States,United States,"5'11""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roger Gracie,Male,1981-09-26,44.0,Active,,Brazil,Brazil,"6'4""",205,Light Heavyweight,8,1,6,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roger Hollett,Male,1979-03-11,46.0,Active,,Canada,Canada,"6'2""",205,Light Heavyweight,13,7,1,5,0,9,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Roger Huerta,Male,1983-05-13,42.0,Active,,California/United States,United States,"5'7""",155,Lightweight,24,13,3,8,0,9,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Roger Narvaez,Male,1992-08-09,33.0,Active,,United States,United States,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roger Severson,Male,1970-02-19,55.0,Active,,Minnesota/United States,United States,"6'2""",205,Light Heavyweight,9,4,2,3,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roger Zapata,Male,1990-11-14,35.0,Active,,Mexico,Mexico,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rogerio Bontorin,Male,1992-02-17,33.0,Active,,Brazil,Brazil,"5'5""",125,Flyweight,17,4,7,6,0,4,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Roland Delorme,Male,1989-04-14,36.0,Active,,Quebec/Canada,Canada,"5'7""",135,Bantamweight,9,2,3,4,0,5,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Roland Payne,Male,1991-06-02,34.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rolando Dy,Male,1992-07-13,33.0,Active,,Philippines,Philippines,"5'10""",145,Featherweight,9,6,1,2,0,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rolando Perez,Male,1988-03-21,37.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roldan Sangcha-an,Male,1994-05-09,31.0,Active,,Thailand,Thailand,"5'7""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roli Delgado,Male,1986-03-08,39.0,Active,,California/United States,United States,"5'7""",155,Lightweight,15,6,4,5,0,7,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Rolles Gracie,Male,1978-05-26,47.0,Active,,Brazil,Brazil,"6'3""",265,Heavyweight,8,3,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Alvarez,Male,1990-10-11,35.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Bogatov,Male,1991-02-14,34.0,Active,,Russia,Russia,"5'10""",155,Lightweight,10,3,3,4,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
Roman Dolidze,Male,1988-07-15,37.0,Active,,Georgia,Georgia,"6'2""",205,Light Heavyweight,13,8,3,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Faraldo,Male,1992-09-27,33.0,Active,,United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Kopylov,Male,1991-06-04,34.0,Active,,Russia,Russia,"6'0""",185,Middleweight,12,10,0,2,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Roman Kushnir,Male,1993-12-09,32.0,Active,,Ukraine,Ukraine,"6'3""",205,Light Heavyweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Mitichyan,Male,1988-09-21,37.0,Active,,Armenia,Germany,"6'2""",205,Light Heavyweight,6,4,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Pizzolato,Male,1995-05-16,30.0,Active,,Italy,Italy,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Puga,Male,1992-11-19,33.0,Active,,United States,United States,"5'10""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roman Salazar,Male,1991-02-03,34.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rome Trinidad,Male,1994-06-12,31.0,Active,,Philippines,Philippines,"5'7""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Romero Cotton,Male,1985-04-07,40.0,Active,,Texas/United States,United States,"6'0""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Romie Aram,Male,1990-08-14,35.0,Active,,United States,United States,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ron Becker,Male,1987-01-22,38.0,Active,,United States,United States,"6'1""",185,Middleweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ron Henderson,Male,1984-11-11,41.0,Active,,United States,United States,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ron Keslar,Male,1987-02-09,38.0,Active,,United States,United States,"6'2""",205,Light Heavyweight,4,2,1,1,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ron Sparks,Male,1985-03-06,40.0,Active,,United States,United States,"6'3""",265,Heavyweight,6,6,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ron Stallings,Male,1985-05-15,40.0,Active,,United States,United States,"6'2""",185,Middleweight,15,7,4,4,0,10,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Ron Waterman,Male,1965-11-30,60.0,Active,,California/United States,United States,"6'3""",265,Heavyweight,6,5,0,1,0,6,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Ron van Clief,Male,1943-01-25,83.0,Active,,New York/United States,United States,"6'2""",205,Light Heavyweight,23,6,13,4,0,17,4,7,6,0,0,1,0,0,0,0,0,0,0,0,0
Ronald Jhun,Male,1971-11-28,54.0,Active,,California/United States,United States,"5'8""",155,Lightweight,13,6,2,5,0,8,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0
Ronald Low,Male,1991-06-18,34.0,Active,,Singapore,Singapore,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ronaldo Souza,Male,1979-12-07,46.0,Active,,Brazil,Brazil,"6'1""",185,Middleweight,26,10,8,8,0,11,3,2,6,0,0,1,0,0,0,0,0,0,0,0,0
Ronda Rousey,Female,1987-02-01,38.0,Retired,,California/United States,United States,"5'7""",135,Bantamweight,12,2,9,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Ronie Arana Leon,Male,1993-09-24,32.0,Active,,Mexico,Mexico,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ronnie Lawrence,Male,1995-08-20,30.0,Active,,California/United States,United States,"5'6""",135,Bantamweight,9,2,3,4,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Ronnie Mann,Male,1987-07-13,38.0,Active,,England/United Kingdom,United Kingdom,"5'6""",135,Bantamweight,20,3,6,11,0,10,3,2,5,0,0,1,0,0,0,0,0,0,0,0,0
Ronnie Rogers,Male,1983-02-21,42.0,Active,,United States,United States,"5'10""",170,Welterweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Ronny Markes,Male,1983-04-24,42.0,Active,,Brazil,Brazil,"6'0""",185,Middleweight,14,4,6,4,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Rony Mariano Bezerra,Male,1991-06-07,34.0,Active,,Brazil,Brazil,"5'8""",145,Featherweight,13,5,2,6,0,8,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0
Ronys Torres,Male,1987-08-07,38.0,Active,,Brazil,Brazil,"5'7""",135,Bantamweight,7,1,2,4,0,6,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0
Roosevelt Roberts,Male,1994-09-25,31.0,Active,,Texas/United States,United States,"6'1""",155,Lightweight,11,5,3,3,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roque Martinez,Male,1991-07-22,34.0,Active,,Mexico,Mexico,"5'9""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Roque Reyes,Male,1993-10-19,32.0,Active,,Mexico,Mexico,"5'8""",145,Featherweight,4,1,1,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rory MacDonald,Male,1989-07-22,36.0,Active,,British Columbia/Canada,Canada,"6'0""",170,Welterweight,23,9,3,11,0,10,3,1,6,0,0,1,0,0,0,0,0,0,0,0,0
Rory Markham,Male,1982-08-10,43.0,Active,,Illinois/United States,United States,"5'11""",170,Welterweight,15,9,2,4,0,5,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rory Singer,Male,1982-01-07,43.0,Active,,Florida/United States,United States,"6'0""",170,Welterweight,11,3,3,5,0,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0
Roscoe Jackson,Male,1990-11-03,35.0,Active,,United States,United States,"5'10""",155,Lightweight,4,1,1,2,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0
Rose Namajunas,Female,1992-06-29,33.0,Active,,Wisconsin/United States,United States,"5'5""",115,Strawweight,13,2,5,6,0,7,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0
